"기관 명","송신 서버 번호","데이터 번호","모델명","시리얼","서버타입","사이트명","방문자수","날짜","등록일자"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000209","202007031440","2020-07-03 15:02:13"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000137","202007031440","2020-07-03 15:02:17"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000234","202007031440","2020-07-03 15:02:21"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000176","202007031440","2020-07-03 15:02:24"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000186","202007031440","2020-07-03 15:02:28"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000337","202007031440","2020-07-03 15:02:31"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000124","202007031440","2020-07-03 15:02:36"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000156","202007031440","2020-07-03 15:02:39"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000303","202007031440","2020-07-03 15:02:43"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000090","202007031440","2020-07-03 15:02:47"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000182","202007031440","2020-07-03 15:02:50"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000642","202007031440","2020-07-03 15:02:54"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000151","202007031440","2020-07-03 15:02:57"
"서울시","32","1","SDOT001","3022","00Original","0000003022","0000000218","202007031440","2020-07-03 15:03:01"
"서울시","32","1","SDOT001","3023","00Original","0000003023","0000000159","202007031440","2020-07-03 15:03:04"
"서울시","32","1","SDOT001","3024","00Original","0000003024","0000000227","202007031440","2020-07-03 15:03:07"
"서울시","32","1","SDOT001","3025","00Original","0000003025","0000000175","202007031440","2020-07-03 15:03:11"
"서울시","32","1","SDOT001","3026","00Original","0000003026","0000000175","202007031440","2020-07-03 15:03:14"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000386","202007031440","2020-07-03 15:03:18"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000175","202007031440","2020-07-03 15:03:21"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000260","202007031440","2020-07-03 15:03:25"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000183","202007031440","2020-07-03 15:03:29"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000399","202007031440","2020-07-03 15:03:32"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000131","202007031440","2020-07-03 15:03:35"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000227","202007031440","2020-07-03 15:03:39"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000619","202007031440","2020-07-03 15:03:43"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000432","202007031440","2020-07-03 15:03:46"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000507","202007031440","2020-07-03 15:03:49"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000062","202007031440","2020-07-03 15:03:53"
"서울시","32","1","SDOT001","3038","00Original","0000003038","0000000262","202007031440","2020-07-03 15:03:56"
"서울시","32","1","SDOT001","3039","00Original","0000003039","0000000333","202007031440","2020-07-03 15:04:00"
"서울시","32","1","SDOT001","3040","00Original","0000003040","0000000144","202007031440","2020-07-03 15:04:04"
"서울시","32","1","SDOT001","3041","00Original","0000003041","0000000248","202007031440","2020-07-03 15:04:07"
"서울시","32","1","SDOT001","2992","00Original","0000002992","00000000-2","202007031450","2020-07-03 15:14:11"
"서울시","32","1","SDOT001","2993","00Original","0000002993","00000000-2","202007031450","2020-07-03 15:14:14"
"서울시","32","1","SDOT001","2994","00Original","0000002994","00000000-2","202007031450","2020-07-03 15:14:18"
"서울시","32","1","SDOT001","2995","00Original","0000002995","00000000-2","202007031450","2020-07-03 15:14:22"
"서울시","32","1","SDOT001","2996","00Original","0000002996","00000000-2","202007031450","2020-07-03 15:14:25"
"서울시","32","1","SDOT001","2997","00Original","0000002997","00000000-2","202007031450","2020-07-03 15:14:29"
"서울시","32","1","SDOT001","2998","00Original","0000002998","00000000-2","202007031450","2020-07-03 15:14:33"
"서울시","32","1","SDOT001","2999","00Original","0000002999","00000000-2","202007031450","2020-07-03 15:14:36"
"서울시","32","1","SDOT001","3000","00Original","0000003000","00000000-2","202007031450","2020-07-03 15:14:40"
"서울시","32","1","SDOT001","3001","00Original","0000003001","00000000-2","202007031450","2020-07-03 15:14:43"
"서울시","32","1","SDOT001","3002","00Original","0000003002","00000000-2","202007031450","2020-07-03 15:14:47"
"서울시","32","1","SDOT001","3003","00Original","0000003003","00000000-2","202007031450","2020-07-03 15:14:51"
"서울시","32","1","SDOT001","3004","00Original","0000003004","00000000-2","202007031450","2020-07-03 15:14:54"
"서울시","32","1","SDOT001","3005","00Original","0000003005","00000000-2","202007031450","2020-07-03 15:14:58"
"서울시","32","1","SDOT001","3006","00Original","0000003006","00000000-2","202007031450","2020-07-03 15:15:01"
"서울시","32","1","SDOT001","3007","00Original","0000003007","00000000-2","202007031450","2020-07-03 15:15:05"
"서울시","32","1","SDOT001","3008","00Original","0000003008","00000000-2","202007031450","2020-07-03 15:15:08"
"서울시","32","1","SDOT001","3009","00Original","0000003009","00000000-2","202007031450","2020-07-03 15:15:11"
"서울시","32","1","SDOT001","3010","00Original","0000003010","00000000-2","202007031450","2020-07-03 15:15:15"
"서울시","32","1","SDOT001","3011","00Original","0000003011","00000000-2","202007031450","2020-07-03 15:15:18"
"서울시","32","1","SDOT001","3012","00Original","0000003012","00000000-2","202007031450","2020-07-03 15:15:22"
"서울시","32","1","SDOT001","3013","00Original","0000003013","00000000-2","202007031450","2020-07-03 15:15:25"
"서울시","32","1","SDOT001","3014","00Original","0000003014","00000000-2","202007031450","2020-07-03 15:15:29"
"서울시","32","1","SDOT001","3015","00Original","0000003015","00000000-2","202007031450","2020-07-03 15:15:32"
"서울시","32","1","SDOT001","3016","00Original","0000003016","00000000-2","202007031450","2020-07-03 15:15:36"
"서울시","32","1","SDOT001","3017","00Original","0000003017","00000000-2","202007031450","2020-07-03 15:15:39"
"서울시","32","1","SDOT001","3018","00Original","0000003018","00000000-2","202007031450","2020-07-03 15:15:43"
"서울시","32","1","SDOT001","3019","00Original","0000003019","00000000-2","202007031450","2020-07-03 15:15:46"
"서울시","32","1","SDOT001","3020","00Original","0000003020","00000000-2","202007031450","2020-07-03 15:15:50"
"서울시","32","1","SDOT001","3021","00Original","0000003021","00000000-2","202007031450","2020-07-03 15:15:53"
"서울시","32","1","SDOT001","3022","00Original","0000003022","00000000-2","202007031450","2020-07-03 15:15:57"
"서울시","32","1","SDOT001","3023","00Original","0000003023","00000000-2","202007031450","2020-07-03 15:16:01"
"서울시","32","1","SDOT001","3024","00Original","0000003024","00000000-2","202007031450","2020-07-03 15:16:04"
"서울시","32","1","SDOT001","3025","00Original","0000003025","00000000-2","202007031450","2020-07-03 15:16:08"
"서울시","32","1","SDOT001","3026","00Original","0000003026","00000000-2","202007031450","2020-07-03 15:16:12"
"서울시","32","1","SDOT001","3027","00Original","0000003027","00000000-2","202007031450","2020-07-03 15:16:15"
"서울시","32","1","SDOT001","3028","00Original","0000003028","00000000-2","202007031450","2020-07-03 15:16:18"
"서울시","32","1","SDOT001","3029","00Original","0000003029","00000000-2","202007031450","2020-07-03 15:16:22"
"서울시","32","1","SDOT001","3030","00Original","0000003030","00000000-2","202007031450","2020-07-03 15:16:25"
"서울시","32","1","SDOT001","3031","00Original","0000003031","00000000-2","202007031450","2020-07-03 15:16:29"
"서울시","32","1","SDOT001","3032","00Original","0000003032","00000000-2","202007031450","2020-07-03 15:16:32"
"서울시","32","1","SDOT001","3033","00Original","0000003033","00000000-2","202007031450","2020-07-03 15:16:36"
"서울시","32","1","SDOT001","3034","00Original","0000003034","00000000-2","202007031450","2020-07-03 15:16:39"
"서울시","32","1","SDOT001","3035","00Original","0000003035","00000000-2","202007031450","2020-07-03 15:16:43"
"서울시","32","1","SDOT001","3036","00Original","0000003036","00000000-2","202007031450","2020-07-03 15:16:46"
"서울시","32","1","SDOT001","3037","00Original","0000003037","00000000-2","202007031450","2020-07-03 15:16:50"
"서울시","32","1","SDOT001","3038","00Original","0000003038","00000000-2","202007031450","2020-07-03 15:16:53"
"서울시","32","1","SDOT001","3039","00Original","0000003039","00000000-2","202007031450","2020-07-03 15:16:57"
"서울시","32","1","SDOT001","3040","00Original","0000003040","00000000-2","202007031450","2020-07-03 15:17:01"
"서울시","32","1","SDOT001","3041","00Original","0000003041","00000000-2","202007031450","2020-07-03 15:17:04"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000252","202007031500","2020-07-03 15:27:09"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000186","202007031500","2020-07-03 15:27:12"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000360","202007031500","2020-07-03 15:27:16"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000193","202007031500","2020-07-03 15:27:19"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000329","202007031500","2020-07-03 15:27:23"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000372","202007031500","2020-07-03 15:27:27"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000273","202007031500","2020-07-03 15:27:30"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000115","202007031500","2020-07-03 15:27:34"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000235","202007031500","2020-07-03 15:27:37"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000121","202007031500","2020-07-03 15:27:41"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000309","202007031500","2020-07-03 15:27:45"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000284","202007031500","2020-07-03 15:27:48"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000106","202007031500","2020-07-03 15:27:52"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000328","202007031500","2020-07-03 15:27:55"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000313","202007031500","2020-07-03 15:27:59"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000135","202007031500","2020-07-03 15:28:03"
"서울시","32","1","SDOT001","3008","00Original","0000003008","0000000379","202007031500","2020-07-03 15:28:06"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000236","202007031500","2020-07-03 15:28:10"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000121","202007031500","2020-07-03 15:28:14"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000282","202007031500","2020-07-03 15:28:18"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000172","202007031500","2020-07-03 15:28:21"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000153","202007031500","2020-07-03 15:28:25"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000290","202007031500","2020-07-03 15:28:28"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000149","202007031500","2020-07-03 15:28:32"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000134","202007031500","2020-07-03 15:28:35"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000330","202007031500","2020-07-03 15:28:39"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000104","202007031500","2020-07-03 15:28:43"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000122","202007031500","2020-07-03 15:28:46"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000579","202007031500","2020-07-03 15:28:50"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000172","202007031500","2020-07-03 15:28:54"
"서울시","32","1","SDOT001","3022","00Original","0000003022","0000000223","202007031500","2020-07-03 15:28:58"
"서울시","32","1","SDOT001","3023","00Original","0000003023","0000000187","202007031500","2020-07-03 15:29:01"
"서울시","32","1","SDOT001","3024","00Original","0000003024","0000000235","202007031500","2020-07-03 15:29:05"
"서울시","32","1","SDOT001","3025","00Original","0000003025","0000000203","202007031500","2020-07-03 15:29:09"
"서울시","32","1","SDOT001","3026","00Original","0000003026","0000000203","202007031500","2020-07-03 15:29:12"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000335","202007031500","2020-07-03 15:29:16"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000169","202007031500","2020-07-03 15:29:20"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000262","202007031500","2020-07-03 15:29:24"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000184","202007031500","2020-07-03 15:29:27"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000458","202007031500","2020-07-03 15:29:31"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000154","202007031500","2020-07-03 15:29:34"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000253","202007031500","2020-07-03 15:29:38"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000547","202007031500","2020-07-03 15:29:42"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000433","202007031500","2020-07-03 15:29:45"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000476","202007031500","2020-07-03 15:29:49"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000056","202007031500","2020-07-03 15:29:52"
"서울시","32","1","SDOT001","3038","00Original","0000003038","0000000264","202007031500","2020-07-03 15:29:56"
"서울시","32","1","SDOT001","3039","00Original","0000003039","0000000328","202007031500","2020-07-03 15:29:59"
"서울시","32","1","SDOT001","3040","00Original","0000003040","0000000188","202007031500","2020-07-03 15:30:03"
"서울시","32","1","SDOT001","3041","00Original","0000003041","0000000253","202007031500","2020-07-03 15:30:06"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000251","202007031520","2020-07-03 15:40:12"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000148","202007031520","2020-07-03 15:40:17"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000471","202007031520","2020-07-03 15:40:21"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000185","202007031520","2020-07-03 15:40:24"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000393","202007031520","2020-07-03 15:40:28"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000397","202007031520","2020-07-03 15:40:32"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000286","202007031520","2020-07-03 15:40:36"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000115","202007031520","2020-07-03 15:40:40"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000279","202007031520","2020-07-03 15:40:43"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000109","202007031520","2020-07-03 15:40:47"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000339","202007031520","2020-07-03 15:40:51"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000283","202007031520","2020-07-03 15:40:54"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000124","202007031520","2020-07-03 15:40:58"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000334","202007031520","2020-07-03 15:41:01"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000290","202007031520","2020-07-03 15:41:04"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000115","202007031520","2020-07-03 15:41:07"
"서울시","32","1","SDOT001","3008","00Original","0000003008","0000000395","202007031520","2020-07-03 15:41:11"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000224","202007031520","2020-07-03 15:41:16"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000124","202007031520","2020-07-03 15:41:20"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000253","202007031520","2020-07-03 15:41:23"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000181","202007031520","2020-07-03 15:41:27"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000166","202007031520","2020-07-03 15:41:31"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000312","202007031520","2020-07-03 15:41:35"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000117","202007031520","2020-07-03 15:41:38"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000115","202007031520","2020-07-03 15:41:42"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000286","202007031520","2020-07-03 15:41:46"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000112","202007031520","2020-07-03 15:41:49"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000129","202007031520","2020-07-03 15:41:53"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000571","202007031520","2020-07-03 15:41:57"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000202","202007031520","2020-07-03 15:42:00"
"서울시","32","1","SDOT001","3022","00Original","0000003022","0000000255","202007031520","2020-07-03 15:42:04"
"서울시","32","1","SDOT001","3023","00Original","0000003023","0000000193","202007031520","2020-07-03 15:42:08"
"서울시","32","1","SDOT001","3024","00Original","0000003024","0000000265","202007031520","2020-07-03 15:42:11"
"서울시","32","1","SDOT001","3025","00Original","0000003025","0000000222","202007031520","2020-07-03 15:42:15"
"서울시","32","1","SDOT001","3026","00Original","0000003026","0000000161","202007031520","2020-07-03 15:42:19"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000335","202007031520","2020-07-03 15:42:23"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000150","202007031520","2020-07-03 15:42:26"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000286","202007031520","2020-07-03 15:42:30"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000149","202007031520","2020-07-03 15:42:34"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000389","202007031520","2020-07-03 15:42:38"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000115","202007031520","2020-07-03 15:42:42"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000242","202007031520","2020-07-03 15:42:46"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000692","202007031520","2020-07-03 15:42:49"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000431","202007031520","2020-07-03 15:42:53"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000619","202007031520","2020-07-03 15:42:57"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000081","202007031520","2020-07-03 15:43:00"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000260","202007031530","2020-07-03 15:54:14"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000149","202007031530","2020-07-03 15:54:17"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000471","202007031530","2020-07-03 15:54:21"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000216","202007031530","2020-07-03 15:54:24"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000346","202007031530","2020-07-03 15:54:28"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000356","202007031530","2020-07-03 15:54:31"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000285","202007031530","2020-07-03 15:54:35"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000097","202007031530","2020-07-03 15:54:39"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000262","202007031530","2020-07-03 15:54:42"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000094","202007031530","2020-07-03 15:54:46"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000369","202007031530","2020-07-03 15:54:50"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000287","202007031530","2020-07-03 15:54:53"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000130","202007031530","2020-07-03 15:54:57"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000327","202007031530","2020-07-03 15:55:00"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000292","202007031530","2020-07-03 15:55:04"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000113","202007031530","2020-07-03 15:55:08"
"서울시","32","1","SDOT001","3008","00Original","0000003008","0000000392","202007031530","2020-07-03 15:55:12"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000240","202007031530","2020-07-03 15:55:16"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000148","202007031530","2020-07-03 15:55:19"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000288","202007031530","2020-07-03 15:55:23"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000158","202007031530","2020-07-03 15:55:26"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000182","202007031530","2020-07-03 15:55:30"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000397","202007031530","2020-07-03 15:55:34"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000109","202007031530","2020-07-03 15:55:37"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000128","202007031530","2020-07-03 15:55:41"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000284","202007031530","2020-07-03 15:55:45"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000119","202007031530","2020-07-03 15:55:48"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000117","202007031530","2020-07-03 15:55:52"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000685","202007031530","2020-07-03 15:55:55"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000231","202007031530","2020-07-03 15:55:59"
"서울시","32","1","SDOT001","3022","00Original","0000003022","0000000209","202007031530","2020-07-03 15:56:03"
"서울시","32","1","SDOT001","3023","00Original","0000003023","0000000168","202007031530","2020-07-03 15:56:06"
"서울시","32","1","SDOT001","3024","00Original","0000003024","0000000295","202007031530","2020-07-03 15:56:10"
"서울시","32","1","SDOT001","3025","00Original","0000003025","0000000211","202007031530","2020-07-03 15:56:13"
"서울시","32","1","SDOT001","3026","00Original","0000003026","0000000181","202007031530","2020-07-03 15:56:17"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000380","202007031530","2020-07-03 15:56:21"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000200","202007031530","2020-07-03 15:56:24"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000365","202007031530","2020-07-03 15:56:28"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000175","202007031530","2020-07-03 15:56:31"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000397","202007031530","2020-07-03 15:56:35"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000197","202007031530","2020-07-03 15:56:39"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000282","202007031530","2020-07-03 15:56:42"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000587","202007031530","2020-07-03 15:56:46"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000459","202007031530","2020-07-03 15:56:49"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000564","202007031530","2020-07-03 15:56:53"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000080","202007031530","2020-07-03 15:56:56"
"서울시","32","1","SDOT001","3038","00Original","0000003038","0000000268","202007031530","2020-07-03 15:57:00"
"서울시","32","1","SDOT001","3039","00Original","0000003039","0000000330","202007031530","2020-07-03 15:57:04"
"서울시","32","1","SDOT001","3040","00Original","0000003040","0000000155","202007031530","2020-07-03 15:57:07"
"서울시","32","1","SDOT001","3041","00Original","0000003041","0000000215","202007031530","2020-07-03 15:57:11"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000157","202007031540","2020-07-03 16:01:11"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000117","202007031540","2020-07-03 16:01:14"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000220","202007031540","2020-07-03 16:01:18"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000135","202007031540","2020-07-03 16:01:22"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000173","202007031540","2020-07-03 16:01:26"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000202","202007031540","2020-07-03 16:01:30"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000159","202007031540","2020-07-03 16:01:34"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000068","202007031540","2020-07-03 16:01:38"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000153","202007031540","2020-07-03 16:01:42"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000062","202007031540","2020-07-03 16:01:47"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000212","202007031540","2020-07-03 16:01:52"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000168","202007031540","2020-07-03 16:01:57"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000095","202007031540","2020-07-03 16:02:02"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000187","202007031540","2020-07-03 16:02:05"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000206","202007031540","2020-07-03 16:02:10"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000081","202007031540","2020-07-03 16:02:13"
"서울시","32","1","SDOT001","3008","00Original","0000003008","0000000228","202007031540","2020-07-03 16:02:17"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000169","202007031540","2020-07-03 16:02:21"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000084","202007031540","2020-07-03 16:02:24"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000168","202007031540","2020-07-03 16:02:28"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000094","202007031540","2020-07-03 16:02:32"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000094","202007031540","2020-07-03 16:02:35"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000202","202007031540","2020-07-03 16:02:39"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000082","202007031540","2020-07-03 16:02:43"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000099","202007031540","2020-07-03 16:02:46"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000210","202007031540","2020-07-03 16:02:50"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000077","202007031540","2020-07-03 16:02:54"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000088","202007031540","2020-07-03 16:02:57"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000308","202007031540","2020-07-03 16:03:01"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000093","202007031540","2020-07-03 16:03:04"
"서울시","32","1","SDOT001","3022","00Original","0000003022","0000000147","202007031540","2020-07-03 16:03:08"
"서울시","32","1","SDOT001","3023","00Original","0000003023","0000000104","202007031540","2020-07-03 16:03:11"
"서울시","32","1","SDOT001","3024","00Original","0000003024","0000000143","202007031540","2020-07-03 16:03:15"
"서울시","32","1","SDOT001","3025","00Original","0000003025","0000000158","202007031540","2020-07-03 16:03:18"
"서울시","32","1","SDOT001","3026","00Original","0000003026","0000000125","202007031540","2020-07-03 16:03:22"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000229","202007031540","2020-07-03 16:03:25"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000110","202007031540","2020-07-03 16:03:29"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000253","202007031540","2020-07-03 16:03:32"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000086","202007031540","2020-07-03 16:03:36"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000262","202007031540","2020-07-03 16:03:39"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000100","202007031540","2020-07-03 16:03:43"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000154","202007031540","2020-07-03 16:03:46"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000318","202007031540","2020-07-03 16:03:50"
