도로명코드,도로명,도로명로마자,읍면동일련번호,시도명,시도명로마자,시군구명,시군구명로마자,읍면동명,읍면동명로마자,읍면동구분,읍면동코드
411132012008,경수대로,Gyeongsu-daero,02,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",권선동,Gwonseon-dong,1,137
411132012008,경수대로,Gyeongsu-daero,03,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",대황교동,Daehwanggyo-dong,1,139
411133000064,수인로,Suin-ro,00,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",,,2,
411133000064,수인로,Suin-ro,01,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",서둔동,Seodun-dong,1,131
411133000064,수인로,Suin-ro,02,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",구운동,Guun-dong,1,132
411133000064,수인로,Suin-ro,03,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",입북동,Ipbuk-dong,1,140
411133000064,수인로,Suin-ro,04,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",당수동,Dangsu-dong,1,141
411133012001,덕영대로,Deogyeong-daero,00,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",,,2,
411133012001,덕영대로,Deogyeong-daero,01,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",세류동,Seryu-dong,1,126
411133012001,덕영대로,Deogyeong-daero,02,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",곡반정동,Gokbanjeong-dong,1,136
411133012001,덕영대로,Deogyeong-daero,03,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",권선동,Gwonseon-dong,1,137
411133012002,동탄원천로,Dongtanwoncheon-ro,00,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",,,2,
411133012002,동탄원천로,Dongtanwoncheon-ro,01,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",권선동,Gwonseon-dong,1,137
411133012003,매송고색로,Maesonggosaek-ro,00,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",,,2,
411133012003,매송고색로,Maesonggosaek-ro,01,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",평동,Pyeong-dong,1,127
411133012003,매송고색로,Maesonggosaek-ro,02,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",고색동,Gosaek-dong,1,128
411133012003,매송고색로,Maesonggosaek-ro,03,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",오목천동,Omokcheon-dong,1,129
411133012004,삼천병마로,Samcheonbyeongma-ro,00,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",,,2,
411133012004,삼천병마로,Samcheonbyeongma-ro,01,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",오목천동,Omokcheon-dong,1,129
411133012005,서부로,Seobu-ro,00,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",,,2,
411133012005,서부로,Seobu-ro,01,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",고색동,Gosaek-dong,1,128
411133012005,서부로,Seobu-ro,02,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",오목천동,Omokcheon-dong,1,129
411133012005,서부로,Seobu-ro,03,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",구운동,Guun-dong,1,132
